Format,ncats_qhts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Log_Conc_M,-9.011761791,-8.534640544,-8.057519287,-7.580398031,-7.103276777,-6.626155522,-6.149034267,-5.671913012,-5.194791758,-4.717670503,-4.240549248,,,,,,,,,,,,,,,
Fit_Output,Protocol Name,Sample ID,Sample Data Type,AC50 (uM),CC-v2,Efficacy,Max Resp,Structure,Metabolic Stability [m],Permeability [1e-6 cm/sec],Solubility [ug/ml],Drug Name,Assay Plate ID,Supplier ID,Supplier,Library,Log AC50 (M),Ligand Efficiency,Sample Name,Alias,CC-v1,LEC,BEI,SEI,Data Range,Inf Activity,Hill Coef,PValue,R2,AC50_2 (uM),Log AC50 2,Hill Coef 2,Fraction,Sample ID2,Tox21 ID,Zero Activity,User Flag,Max Read1,Max Data,Min Data,AUC,AUC Fit,Cmpd Plate ID,Comment,Log AC50-,Log AC50+,Inf Activity-,Inf Activity+,Custom 2,Custom 1,NCGC Unique ID,Mapping ID,Drug ID,Assay Name,Hash Key(24),MLSMR Compound Class,Primary MOA,Origin,Solvent,Salt Code,Purity,Purity Rating,MW,PubChem SID,CAS#,Gene Symbol,Gene ID,Tanimoto,Layer Index,Data Points,Mask No,Log Dye Conc,Report Flag,Assay Protocol ID,Mask Flags,Sample Replicate,Plate Replicate,Measure Time,Replicate IDs,Data Mode,Assay Outcome,Phenotype,Activity Score,Confirmation Flag,Control Flag,Conc ID,Experiment Set,Team,Scientist,IC50 (uM),Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,Sample Data ID
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00107639-01,fluc,5.44171,-2.4,-30.607,-24.44,CCC/1=N/C2=C(SC3=C1C=C(Br)C=C3)C=CC(=C2)C(=O)NCCCOC,5.4619,1291.5,6.63101,null,null,C304-2178,Sytravon,2016_CMTA_01,-5.2643,0.278,null,null,-2.4,null,12.145,6.918,77.053,-33.732,1.885,0.384,0.413,null,null,null,null,null,null,-3.124,null,null,33.371,-43.682,-48.135,-46.361,null,null,null,null,null,null,null,null,L7CVAU7W86LY,RWEFMNJAHLYNRC,null,cmt1a-fu,cwAOrPlRlveVVxuAau,null,null,null,null,null,null,null,433.4,24270984,null,null,null,null,0,11,1,null,null,104113,0 0 0 0 1 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190245980,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,null,-11.048,-20.702,27.562,-15.561,33.371,3.45,1.127,-16.028,-13.254,-43.682,-24.44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330381
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00107727-01,nluc,15.336823,-2.4,-55.132,-41.166,CC1=CC=C(OCC(=O)NC2=CC=C3NC(=O)SC3=C2)C=C1,null,null,null,null,null,C301-8624,Sytravon,2016_CMTA_01,-4.8143,0.3,null,null,-2.4,null,15.31,5.186,67.329,-42.399,4.955,0.211,0.805,null,null,null,null,null,null,12.733,null,null,26.163,-41.166,24.879,27.504,null,null,null,null,null,null,null,null,82A6F1AQMF7Y,MDPUDJTZUSQMGQ,null,cmt1a-fu,ROqQHcWhEpXnUhsFDl,null,null,null,null,null,null,null,314.4,24271072,null,null,null,null,2,11,1,null,null,104113,0 1 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190251469,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,null,22.215,-26.749,0,26.163,24.651,0,0,12.723,17.095,-30.179,-41.166,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331365
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00107750-01,fluc,13.668958,-2.4,-98.246,-58.553,COC1=CC=C(Cl)C=C1NC(=O)CSC/2=N/C3=C(C=CC=C3)C/4=N/C(CCC(=O)NCC5=CC=CO5)C(=O)N24,null,null,null,null,null,C336-0077,Sytravon,2016_CMTA_01,-4.8643,0.171,null,null,5,null,8.592,3.221,93.217,-79.585,0.4,0.067,0.733,null,null,null,null,null,null,18.661,null,null,34.664,-58.553,-13.972,-17.937,null,null,null,null,null,null,null,null,SD8N1723H6DG,LFVSMFWZFYWGAI,null,cmt1a-fu,obFxbIaWylYAPpVIcA,null,null,null,null,null,null,null,566,24271095,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190250754,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,50.753872,7.615,34.664,3.608,3.418,21.233,-1.104,-23.144,-0.205,-20.721,-21.629,-58.553,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330514
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00107750-01,nluc,10.857639,-2.4,-72.749,-55.73,COC1=CC=C(Cl)C=C1NC(=O)CSC/2=N/C3=C(C=CC=C3)C/4=N/C(CCC(=O)NCC5=CC=CO5)C(=O)N24,null,null,null,null,null,C336-0077,Sytravon,2016_CMTA_01,-4.9643,0.175,null,null,-2.4,null,8.769,3.288,59.414,-70.22,0.3,0.262,0.497,null,null,null,null,null,null,2.529,null,null,3.684,-55.73,-82.053,-84.452,null,null,null,null,null,null,null,null,SD8N1723H6DG,LFVSMFWZFYWGAI,null,cmt1a-fu,obFxbIaWylYAPpVIcA,null,null,null,null,null,null,null,566,24271095,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190258355,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,57.5,-1.012,3.684,0,-23.169,3.309,-34.176,-36.576,-1.046,-30.723,-24.946,-55.73,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331205
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108397-01,fluc,17.208199,-2.4,-56.318,-50.501,C[N]1C=C(CN(C2CCCCC2)C(=O)NC3=CC(=C(C)C=C3)C)C4=CC=CC=C14,1.94694,20.72,2.3678,null,null,C388-0335,Sytravon,2016_CMTA_01,-4.7643,0.226,null,null,5,null,12.228,12.749,82.834,-50.46,4.955,0.161,0.609,null,null,null,null,null,null,5.858,null,null,32.333,-50.501,-1.915,-2.617,null,null,null,null,null,null,null,null,UVWGW8XAVMKX,QSPUOCIHKKUJRD,null,cmt1a-fu,wecoktFNVQTwjtENTC,null,null,null,null,null,null,null,389.5,24271742,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190243549,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,44.335814,0.566,13.345,-19.706,2.199,-7.098,7.969,-7.016,32.333,28.632,-29.764,-50.501,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330513
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108514-01,fluc,17.208199,-2.4,-57.309,-41.508,CCN(CC1=CC=CC=C1)C(=O)C/2=N/N(C(=O)C3=C2C4=CC=CC=C4[N]3C)C5=CC=C(OC)C=C5,null,null,null,null,null,C448-1125,Sytravon,2016_CMTA_01,-4.7643,0.187,null,null,-2.4,null,10.21,7.085,78.758,-55.283,0.8,0.177,0.777,null,null,null,null,null,null,2.026,null,null,37.25,-41.508,-30.84,-30.789,null,null,null,null,null,null,null,null,VNJSWLB8F53G,SEPJAVONZRZYPJ,null,cmt1a-fu,kYAKSlLlniCOnaFqdN,null,null,null,null,null,null,null,466.5,24398348,null,null,null,null,0,11,1,null,null,104113,0 0 0 1 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190249621,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,57.5,0,0,2.513,37.25,0,0,13.233,-23.82,-9.272,-27.813,-41.508,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330326
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109072-01,fluc,27.273157,-2.4,-63.301,-54.29,CCN1\C=C(C(=O)NCCC2=CC(=C(OC)C=C2)OC)/C(=O)C3=CC(=CC=C13)[S+]([O-])(=O)N4CCCCCC4,null,null,null,null,null,C519-1627,Sytravon,2016_CMTA_01,-4.5643,0.165,null,null,-2.4,null,8.425,3.767,61.051,-68.406,1.21,0.09,0.699,null,null,null,null,null,null,-5.105,null,null,6.76,-54.29,-51.819,-53.291,null,null,null,null,null,null,null,null,WNQQ28K1GABA,ZRXBWXSMPVJKSN,null,cmt1a-fu,vkVrtADHDQwOnCYXpg,null,null,null,null,null,null,null,541.7,24383651,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190249302,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,57.5,-5.056,-7.979,6.76,-22.32,-7.12,4.32,-5.826,3.181,-28.971,-21.012,-54.29,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330814
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109129-01,fluc,21.663838,-2.4,-77.264,-81.256,CC1=CC=C(C)C(=C1)NC(=O)CSC2=C3CCCCC3=NC4=CC=C(Cl)C=C24,null,null,null,null,null,C509-2022,Sytravon,2016_CMTA_01,-4.6643,0.229,null,null,-2.3,null,11.347,6.921,103.812,-76.745,3.99,0.058,0.809,null,null,null,null,null,null,0.519,null,null,22.556,-81.256,-30.742,-29.919,null,null,null,null,null,null,null,null,DP44ZZN1JW2G,PFYQGTJQIUVMSH,null,cmt1a-fu,jsuEHtJkKkAyoSNqJP,null,null,null,null,null,null,null,411,24383708,null,null,null,null,0,11,1,null,null,104113,1 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190245485,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,25.341769,-21.914,0,-17.555,-15.998,2.1,-4.614,22.556,0,17.836,-28.19,-81.256,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330663
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109180-01,fluc,17.208199,-2.4,-33.89,-31.122,CN1\C=C(C(=O)NCC2=CC=C(Cl)C=C2)/C(=O)C3=CC(=CC=C13)[S+]([O-])(=O)N(C)C4CCCCC4,null,null,null,null,null,C519-0669,Sytravon,2016_CMTA_01,-4.7643,0.192,null,null,-2.4,null,9.488,4.639,44.559,-32.118,4.955,0.22,0.543,null,null,null,null,null,null,1.772,null,null,13.437,-31.122,-9.484,-9.941,null,null,null,null,null,null,null,null,G53S85DBSKD4,IZQCELSZYKMIEG,null,cmt1a-fu,VWNQKheoBjghsAdABe,null,null,null,null,null,null,null,502,24383759,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190243692,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,null,0,11.75,-16.953,-0.249,13.179,0.392,-15.415,10.283,13.437,-20.79,-31.122,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330941
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109224-01,fluc,17.208199,-2.4,-44.899,-40.881,CCC(C)NC(=O)C/1=C/N(CC)C2=CC=C(C=C2C1=O)[S+]([O-])(=O)N3CCC4=CC=CC=C4C3,null,null,null,null,null,C519-2041,Sytravon,2016_CMTA_01,-4.7643,0.198,null,null,-2.4,null,10.187,4.639,66.587,-41.228,3.572,0.223,0.54,null,null,null,null,null,null,3.671,null,null,25.705,-40.881,-2.731,-6.434,null,null,null,null,null,null,null,null,7VYTHQQ2JW18,FYKKZJFFXALUMF,null,cmt1a-fu,TrBALnydMwDgcyMVnJ,null,null,null,null,null,null,null,467.6,24383803,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190245177,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,null,-11.871,0,13.206,-2,25.705,0,-20.02,25.06,1.705,-23.072,-40.881,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330545
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109388-01,fluc,24.307227,-2.4,-48.452,-49.816,CCN1C(=O)C2=C(C=CC=C2)[S+]([O-])C3=C1C=C(C=C3)C(=O)N4CCN(CC4)C5=CC(=CC=C5)Cl,null,null,null,null,null,C529-1862,Sytravon,2016_CMTA_01,-4.6143,0.186,null,null,-2.4,null,9.339,5.751,58.599,-50.812,3.132,0.358,0.749,null,null,null,null,null,null,-2.36,null,null,8.783,-49.816,-30.017,-29.903,null,null,null,null,null,null,null,null,W3W5Y1KKVZ6Z,RTNUNFYZSBRKLX,null,cmt1a-fu,TIeBHZOcAdPuqmfvkG,null,null,null,null,null,null,null,494,24383967,null,null,null,null,0,11,1,null,null,104113,1 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190245672,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,57.5,-43.245,0,-22.678,6.591,-9.395,-2.977,-1.175,8.783,2.015,-19.195,-49.816,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330282
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109607-01,fluc,21.663838,-2.4,-62.689,-48.127,CC1=C(CN2CCCC(C2)C(=O)NCC3=CC=CC=C3)N=C(O1)C4=CC=C(Cl)C=C4,null,null,null,null,null,C522-3742,Sytravon,2016_CMTA_01,-4.6643,0.213,null,null,5,null,11,7.817,81.276,-57.753,1.134,0.161,0.61,null,null,null,null,null,null,4.936,null,null,33.148,-48.127,-10.649,-10.461,null,null,null,null,null,null,null,null,MS6YMRR8G6CY,YUSOYVMUJWMIFM,null,cmt1a-fu,OXpxpNoebZVPhOrHpL,null,null,null,null,null,null,null,423.9,24384186,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190243835,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,57.5,10.145,-14.978,33.148,8.531,-6.551,3.502,-4.347,7.589,-15.403,-14.857,-48.127,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330638
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109607-01,nluc,43.22504,-2.4,-54.186,-46.822,CC1=C(CN2CCCC(C2)C(=O)NCC3=CC=CC=C3)N=C(O1)C4=CC=C(Cl)C=C4,null,null,null,null,null,C522-3742,Sytravon,2016_CMTA_01,-4.3643,0.2,null,null,-2.4,null,10.292,7.314,84.448,-58.709,4.504,0.445,0.373,null,null,null,null,null,null,-4.523,null,null,37.626,-46.822,-45.914,-32.347,null,null,null,null,null,null,null,null,MS6YMRR8G6CY,YUSOYVMUJWMIFM,null,cmt1a-fu,OXpxpNoebZVPhOrHpL,null,null,null,null,null,null,null,423.9,24384186,null,null,null,null,2,11,1,null,null,104113,0 0 1 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190251436,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,57.5,23.406,-38.849,37.626,0.804,-5.69,4.923,-8.895,11.045,-23.349,-5.499,-46.822,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331329
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109847-01,fluc,17.208199,-2.4,-36.88,-36.856,COC1=CC=C(C=C1OC)C2=C3N=C(C)C=C(N4CCN(CC4)C5=CC(=CC=C5C)Cl)[N]3N=C2C,null,null,null,null,null,C535-0635,Sytravon,2016_CMTA_01,-4.7643,0.187,null,null,-2.4,null,9.681,8.626,44.236,-36.804,3.99,0.052,0.758,null,null,null,null,null,null,0.076,null,null,7.38,-36.856,-20.567,-19.375,null,null,null,null,null,null,null,null,J4RL1MSXBWPP,KYPDGXMHPCUSEV,null,cmt1a-fu,kFEJsGuzAhuCIWTTHM,null,null,null,null,null,null,null,492,24384426,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190250083,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,null,2.213,7.38,0,-18.82,4.536,-2.417,0,0,4.979,-21.484,-36.856,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330660
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00110311-01,fluc,19.307916,-2.4,-55.257,-38.856,COC1=CC=C(C(=C1)OC)C2=N[N]3C(=C(CCC(=O)N4CCN(CC4)C5=C(C)C=CC(=C5)C)C(=NC3=C2)C)C,null,null,null,null,null,C561-1575,Sytravon,2016_CMTA_01,-4.7143,0.166,null,null,-2.4,null,8.933,6.52,52.604,-51.887,0.5,0.205,0.56,null,null,null,null,null,null,3.37,null,null,13.749,-38.856,-33.25,-31.98,null,null,null,null,null,null,null,null,G9CDL59XDSLA,JQHPYIFAAOZVFI,null,cmt1a-fu,pmWsPspqpHfJhNSGXs,null,null,null,null,null,null,null,527.7,24384890,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190243890,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,57.5,13.749,-13.842,3.84,5.096,12.603,-5.454,-25.356,-8.367,-7.279,-18.425,-38.856,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330869
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00110358-01,nluc,27.273157,-2.4,-66.499,-68.314,CC1=CC(=CC(=C1)C)NC(=O)C2=CC=C3OC(=O)C(=C/C3=C2)\[S+]([O-])(=O)C4=CC=C(F)C=C4,null,null,null,null,null,C566-0706,Sytravon,2016_CMTA_01,-4.5643,0.196,null,null,-2.4,null,10.108,4.656,82.387,-73.738,2.253,0.209,0.77,null,null,null,null,null,null,-7.239,null,null,14.073,-68.314,-59.866,-59.065,null,null,null,null,null,null,null,null,86V2U57R1JWG,ABGCBFXLKURRCO,null,cmt1a-fu,TdKxYOdGdlOTyflvdh,null,null,null,null,null,null,null,451.5,24384937,null,null,null,null,2,11,1,null,null,104113,0 1 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190256749,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,37.962766,14.073,-42.267,-8.753,-27.118,-2.173,-6.39,-16.47,-6.017,-8.65,-25.503,-68.314,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331535
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00110509-01,nluc,24.307227,-2.4,-81.067,-78.452,CCC1CCCCN1CCCNC(=O)C2=CC3=C(S2)C4=CC=CC=C4N=C3Cl,null,null,null,null,null,C593-0111,Sytravon,2016_CMTA_01,-4.6143,0.226,null,null,-2.2,null,11.09,6.171,81.616,-84.728,2.333,0.058,0.95,null,null,null,null,null,null,-3.662,null,null,3.164,-78.452,-51.032,-50.427,null,null,null,null,null,null,null,null,DZ9HBLVKFWR2,GAROWWWMANTEFU,null,cmt1a-fu,faLIuUUPVIBEQOafdN,null,null,null,null,null,null,null,416,24385088,null,null,null,null,2,11,1,null,null,104113,0 1 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190257761,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,28.417007,0,-39.416,0,-9.716,0,-12.502,-0.943,3.164,-14.435,-33.349,-78.452,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331278
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00110727-01,fluc,27.273157,-2.4,-73.254,-66.358,CCCN(C(=O)C1=CC2=C(S1)C3=CC=CC=C3N(CC)C2=O)C4=CC=CC=C4F,null,null,null,null,null,C593-0875,Sytravon,2016_CMTA_01,-4.5643,0.216,null,null,-2.4,null,11.171,6.619,85.84,-75.338,1.885,0.056,0.751,null,null,null,null,null,null,-2.084,null,null,19.482,-66.358,-39.504,-38.307,null,null,null,null,null,null,null,null,SU533VTVT8FQ,LIWSXBZAVUQUJG,null,cmt1a-fu,vJlAaOSyNATVqCSwFd,null,null,null,null,null,null,null,408.5,24385306,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190245760,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,39.114063,0,-8.532,19.482,-12.692,-15.204,0,11.559,-2.426,-20.723,-21.114,-66.358,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330800
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00110873-01,nluc,21.663838,-2.4,-71.27,-59.553,CCC(C)NC(=O)CSC1=C2CCCCC2=NC3=CC(=CC=C13)Cl,null,null,null,null,null,C618-0352,Sytravon,2016_CMTA_01,-4.6643,0.267,null,null,-2.4,null,12.849,6.921,63.406,-77.61,1,0.067,0.732,null,null,null,null,null,null,-6.341,null,null,3.853,-59.553,-74.118,-70.985,null,null,null,null,null,null,null,null,98PZWVVPU96Z,MLVPCLRNHXZDCX,null,cmt1a-fu,yJyCRVduqCtFSqdNhm,null,null,null,null,null,null,null,362.9,24385452,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190251260,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,39.23148,-4.459,-5.457,-33.44,-8.882,1.635,3.853,-1.538,-16.29,-28.136,-35.105,-59.553,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331076
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00111271-01,fluc,19.307916,-2.4,-60.695,-59.554,CN1C(=O)OC2=C1C=CC(=C2)[S+]([O-])(=O)N3CCCC(C3)C(=O)N4CCN(CC4)C5=C(C)C=CC(=C5)C,null,null,null,null,null,C648-0101,Sytravon,2016_CMTA_01,-4.7143,0.18,null,null,-2.4,null,9.195,4.432,76.35,-60.83,3.132,0.166,0.76,null,null,null,null,null,null,-0.135,null,null,16.796,-59.554,-30.7,-29.903,null,null,null,null,null,null,null,null,A8TZ2G7LXLL9,LHXNMKZDGNMNGZ,null,cmt1a-fu,mjtlFOdpMrLsJdDzFm,null,null,null,null,null,null,null,512.6,24385850,null,null,null,null,0,11,1,null,null,104113,1 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190246134,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,31.466304,-29.649,2.564,-18.04,-19.906,16.796,6.687,2.561,6.66,-1.893,-28.772,-59.554,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330889
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00111286-01,fluc,12.182472,-2.4,-73.256,-54.076,CC1=C(C=C(Cl)C=C1)N2CCN(CCCNC3=NC=NC4=C3C(=NO4)C5=CC=C(Cl)C=C5)CC2,null,null,null,null,null,C660-0787,Sytravon,2016_CMTA_01,-4.9143,0.198,null,null,-2.4,null,9.878,6.862,78.578,-71.621,0.4,0.381,0.694,null,null,null,null,null,null,1.635,null,null,24.502,-54.076,-72.342,-74.243,null,null,null,null,null,null,null,null,5VFD5QF9S12F,UQZGECLKBFAAED,null,cmt1a-fu,prDmutzNDaFKmbUGJY,null,null,null,null,null,null,null,497.4,24385865,null,null,null,null,0,11,1,null,null,104113,0 0 0 0 0 0 0 1 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190249423,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,57.5,5.241,13.226,-16.497,-13.759,-1.752,-13.786,-24.95,24.502,-9.034,-43.708,-54.076,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330916
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00111286-01,nluc,3.852436,-2.4,-113.229,-67.915,CC1=C(C=C(Cl)C=C1)N2CCN(CCCNC3=NC=NC4=C3C(=NO4)C5=CC=C(Cl)C=C5)CC2,null,null,null,null,null,C660-0787,Sytravon,2016_CMTA_01,-5.4143,0.219,null,null,5,null,10.883,7.56,113.56,-86.615,0.3,0.406,0.708,null,null,null,null,null,null,26.613,null,null,45.646,-67.915,-44.629,-53.306,null,null,null,null,null,null,null,null,5VFD5QF9S12F,UQZGECLKBFAAED,null,cmt1a-fu,prDmutzNDaFKmbUGJY,null,null,null,null,null,null,null,497.4,24385865,null,null,null,null,2,11,1,null,null,104113,0 0 0 0 0 0 0 1 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190257024,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,10.883193,7.345,34.445,8.135,-2.973,17.148,-25.63,-29.631,45.646,-7.549,-38.684,-67.915,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331607
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00111395-01,nluc,2.727316,-2.4,-79.001,-33.321,CN1C(=O)OC2=C1C=CC(=C2)[S+]([O-])(=O)N3CCC(CC3)C(=O)N4CCN(CC4)C5=CC=CC(=C5C)C,null,null,null,null,null,C648-0714,Sytravon,2016_CMTA_01,-5.5643,0.212,null,null,-2.2,null,10.852,5.231,66.03,-46.589,0.4,0.316,0.932,null,null,null,null,null,null,32.412,null,null,32.709,-33.321,29.366,31.184,null,null,null,null,null,null,null,null,HJU5GR2C3JCK,MGHWRVHLNXIGTA,null,cmt1a-fu,QkjxIcQthqZpCTOaOH,null,null,null,null,null,null,null,512.6,24385974,null,null,null,null,2,11,1,null,null,104113,0 0 1 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190254604,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,null,32.709,29.654,-24.51,15.799,18.221,0,9.19,0,-16.43,-17.344,-33.321,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331057
0,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00111545-01,fluc,3.060099,-2.4,-102.612,-43.521,CCC1=CC=C(C=C1)[S+]([O-])(=O)/C2=C/N(CC3=C(F)C=CC=C3)C4=CC(=C(OC)C=C4C2=O)OC,null,null,null,null,null,C682-1259,Sytravon,2016_CMTA_01,-5.5143,0.223,null,null,5,null,11.449,6.775,87.975,-61.023,0.2,0.199,0.566,null,null,null,null,null,null,41.589,null,null,44.454,-43.521,15.469,9.68,null,null,null,null,null,null,null,null,Z2BNQKQ7MZ63,SRYVYGFJBZMJMB,null,cmt1a-fu,lHaISvORdxkjmMUJnj,null,null,null,null,null,null,null,481.5,24386124,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190244968,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,57.5,18.14,44.454,0,22.575,-9.42,3.057,-8.934,0,6.8,-13.467,-43.521,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330662
